"week","name","item_id","c4 peak","pop"
109,GrilledClam,4,"2W",93
109,Necklace,5,"2S",93
109,CoralRing,6,"4W",93
109,Barbut,7,"2S",93
109,Macuahuitl,8,"4W",93
109,Sauerkraut,9,"3W",93
109,BakedPumpkin,10,"2S",93
109,Tunic,11,"3S",93
109,CulinaryKnife,12,"3S",93
109,Brush,13,"7W",93
109,BoiledEgg,14,"7S",93
109,Hora,15,"2W",93
109,Earrings,16,"5S",93
109,Butter,17,"7S",93
109,BrickCounter,18,"7S",93
109,BronzeSheep,19,"4W",93
109,GrowthFormula,20,"7W",93
109,GarnetRapier,21,"6W",93
109,SpruceRoundShield,22,"7S",93
109,SharkOil,23,"7S",93
109,SilverEarCuffs,24,"3S",93
109,SweetPopoto,25,"4S",93
109,ParsnipSalad,26,"4S",93
109,Caramels,27,"6W",93
109,Ribbon,28,"2W",93
109,Rope,29,"6S",93
109,CavaliersHat,30,"5S",93
109,Horn,31,"4S",93
109,SaltCod,32,"7W",93
109,SquidInk,33,"5W",93
109,EssentialDraught,34,"7W",93
109,Jam,35,"5W",93
109,TomatoRelish,36,"2W",93
109,OnionSoup,37,"3W",93
109,Pie,38,"5S",93
109,CornFlakes,39,"5W",93
109,PickledRadish,40,"3W",93
109,IronAxe,41,"6S",93
109,QuartzRing,42,"5S",93
109,PorcelainVase,43,"5W",93
109,VegetableJuice,44,"2S",93
109,PumpkinPudding,45,"4W",93
109,SheepfluffRug,46,"6S",93
109,GardenScythe,47,"6W",93
109,Bed,48,"4S",93
109,ScaleFingers,49,"6S",93
109,Crook,50,"3W",93
109,Coral Sword,51,"6S",93
109,Coconut Juice,52,"2W",93
109,Honey,53,"5W",93
109,Seashine Opal,54,"7S",93
109,Dried Flowers,55,"5S",93
109,Powdered Paprika,56,"2S",93
109,Cawl Cennin,57,"3W",93
109,Isloaf,58,"4W",93
109,Popoto Salad,59,"3S",93
109,Dressing,60,"6W",93
109,Stove,61,"4S",93
109,Lantern,62,"7W",93
109,Natron,63,"5W",93
109,Bouillabaisse,64,"2W",93
109,Fossil Display,65,"3W",93
109,Bathtub,66,"3S",93
109,Spectacles,67,"2S",93
109,Cooling Glass,68,"6W",93
109,Runner Bean Saute,69,"7S",93
109,Beet Soup,70,"7W",93
109,Imam Bayildi,71,"6S",93
109,Pickled Zucchini,72,"4S",93
109,Serving Dish,73,"5S",93
109,Grinding Wheel,74,"4W",93
109,Tathlums,75,"4S",93
109,Gold Hairpin,76,"4W",93
109,Mammet Award,77,"2W",93
109,Fruit Punch,78,"5S",93
109,Sweet Popoto Pie,79,"7S",93
109,Peperoncino,80,"5W",93
109,Buffalo Bean Salad,81,"6W",93
110,Potion,1,"6W",39
110,Firesand,2,"6W",39
110,WoodenChair,3,"6S",39
110,GrilledClam,4,"6S",39
110,Necklace,5,"5W",39
110,CoralRing,6,"3W",39
110,Barbut,7,"3S",39
110,Macuahuitl,8,"2S",39
110,Sauerkraut,9,"6S",39
110,BakedPumpkin,10,"7W",39
110,Tunic,11,"2W",39
110,CulinaryKnife,12,"5W",39
110,Brush,13,"5W",39
110,BoiledEgg,14,"6W",39
110,Hora,15,"3W",39
110,Earrings,16,"7S",39
110,Butter,17,"5S",39
110,BrickCounter,18,"3S",39
110,BronzeSheep,19,"4W",39
110,GrowthFormula,20,"4S",39
110,GarnetRapier,21,"5S",39
110,SpruceRoundShield,22,"4W",39
110,SharkOil,23,"3S",39
110,SilverEarCuffs,24,"5S",39
110,SweetPopoto,25,"7S",39
110,ParsnipSalad,26,"4W",39
110,Caramels,27,"7W",39
110,Ribbon,28,"7W",39
110,Rope,29,"2W",39
110,CavaliersHat,30,"4S",39
110,Horn,31,"2S",39
110,SaltCod,32,"7W",39
110,SquidInk,33,"4S",39
110,EssentialDraught,34,"2W",39
110,Jam,35,"6W",39
110,TomatoRelish,36,"4W",39
110,OnionSoup,37,"3W",39
110,Pie,38,"7W",39
110,CornFlakes,39,"4S",39
110,PickledRadish,40,"5W",39
110,IronAxe,41,"7S",39
110,QuartzRing,42,"3W",39
110,PorcelainVase,43,"6S",39
110,VegetableJuice,44,"2S",39
110,PumpkinPudding,45,"7S",39
110,SheepfluffRug,46,"2S",39
110,GardenScythe,47,"3S",39
110,Bed,48,"2W",39
110,ScaleFingers,49,"7S",39
110,Crook,50,"5S",39
110,Coral Sword,51,"7S",39
110,Coconut Juice,52,"4W",39
110,Honey,53,"2W",39
110,Seashine Opal,54,"3S",39
110,Dried Flowers,55,"6S",39
110,Powdered Paprika,56,"6W",39
110,Cawl Cennin,57,"3W",39
110,Isloaf,58,"2S",39
110,Popoto Salad,59,"4S",39
110,Dressing,60,"7W",39
110,Stove,61,"5S",39
110,Lantern,62,"5W",39
110,Natron,63,"6S",39
110,Bouillabaisse,64,"2W",39
110,Fossil Display,65,"3S",39
110,Bathtub,66,"5W",39
110,Spectacles,67,"3W",39
110,Cooling Glass,68,"4W",39
110,Runner Bean Saute,69,"7S",39
110,Beet Soup,70,"2S",39
110,Imam Bayildi,71,"5S",39
110,Pickled Zucchini,72,"7W",39
110,Serving Dish,73,"4S",39
110,Grinding Wheel,74,"6W",39
110,Tathlums,75,"6W",39
110,Gold Hairpin,76,"2W",39
110,Mammet Award,77,"7W",39
110,Fruit Punch,78,"5W",39
110,Sweet Popoto Pie,79,"4W",39
110,Peperoncino,80,"5S",39
110,Buffalo Bean Salad,81,"4S",39
111,Potion,1,"4W",89
111,Firesand,2,"5W",89
111,WoodenChair,3,"2W",89
111,GrilledClam,4,"6W",89
111,Necklace,5,"2S",89
111,CoralRing,6,"6W",89
111,Barbut,7,"5W",89
111,Macuahuitl,8,"6W",89
111,Sauerkraut,9,"5S",89
111,BakedPumpkin,10,"4S",89
111,Tunic,11,"6S",89
111,CulinaryKnife,12,"3W",89
111,Brush,13,"4S",89
111,BoiledEgg,14,"4W",89
111,Hora,15,"7W",89
111,Earrings,16,"5W",89
111,Butter,17,"3W",89
111,BrickCounter,18,"4W",89
111,BronzeSheep,19,"2W",89
111,GrowthFormula,20,"7S",89
111,GarnetRapier,21,"7W",89
111,SpruceRoundShield,22,"2S",89
111,SharkOil,23,"5W",89
111,SilverEarCuffs,24,"2W",89
111,SweetPopoto,25,"6S",89
111,ParsnipSalad,26,"2S",89
111,Caramels,27,"7W",89
111,Ribbon,28,"3S",89
111,Rope,29,"7S",89
111,CavaliersHat,30,"4S",89
111,Horn,31,"6S",89
111,SaltCod,32,"5S",89
111,SquidInk,33,"6S",89
111,EssentialDraught,34,"5S",89
111,Jam,35,"4S",89
111,TomatoRelish,36,"7S",89
111,OnionSoup,37,"3S",89
111,Pie,38,"3S",89
111,CornFlakes,39,"7S",89
111,PickledRadish,40,"2W",89
111,IronAxe,41,"3W",89
111,QuartzRing,42,"5S",89
111,PorcelainVase,43,"6W",89
111,VegetableJuice,44,"7S",89
111,PumpkinPudding,45,"7W",89
111,SheepfluffRug,46,"3S",89
111,GardenScythe,47,"7W",89
111,Bed,48,"2S",89
111,ScaleFingers,49,"4W",89
111,Crook,50,"3W",89
111,Coral Sword,51,"3W",89
111,Coconut Juice,52,"4W",89
111,Honey,53,"4S",89
111,Seashine Opal,54,"5S",89
111,Dried Flowers,55,"5W",89
111,Powdered Paprika,56,"7W",89
111,Cawl Cennin,57,"7S",89
111,Isloaf,58,"6S",89
111,Popoto Salad,59,"2S",89
111,Dressing,60,"6W",89
111,Stove,61,"3S",89
111,Lantern,62,"2W",89
111,Natron,63,"6S",89
111,Bouillabaisse,64,"7W",89
111,Fossil Display,65,"7S",89
111,Bathtub,66,"2W",89
111,Spectacles,67,"5S",89
111,Cooling Glass,68,"3W",89
111,Runner Bean Saute,69,"6W",89
111,Beet Soup,70,"2S",89
111,Imam Bayildi,71,"4S",89
111,Pickled Zucchini,72,"3S",89
111,Serving Dish,73,"5W",89
111,Grinding Wheel,74,"4W",89
111,Tathlums,75,"6S",89
111,Gold Hairpin,76,"6W",89
111,Mammet Award,77,"7W",89
111,Fruit Punch,78,"3W",89
111,Sweet Popoto Pie,79,"3S",89
111,Peperoncino,80,"2S",89
111,Buffalo Bean Salad,81,"2W",89
112,Potion,1,"3S",50
112,Firesand,2,"2W",50
112,WoodenChair,3,"4S",50
112,GrilledClam,4,"7W",50
112,Necklace,5,"2W",50
112,CoralRing,6,"5S",50
112,Barbut,7,"3W",50
112,Macuahuitl,8,"5W",50
112,Sauerkraut,9,"6W",50
112,BakedPumpkin,10,"4S",50
112,Tunic,11,"4W",50
112,CulinaryKnife,12,"3W",50
112,Brush,13,"5S",50
112,BoiledEgg,14,"3S",50
112,Hora,15,"5S",50
112,Earrings,16,"6S",50
112,Butter,17,"7W",50
112,BrickCounter,18,"5W",50
112,BronzeSheep,19,"6W",50
112,GrowthFormula,20,"7S",50
112,GarnetRapier,21,"5W",50
112,SpruceRoundShield,22,"2S",50
112,SharkOil,23,"2S",50
112,SilverEarCuffs,24,"4W",50
112,SweetPopoto,25,"7W",50
112,ParsnipSalad,26,"4W",50
112,Caramels,27,"5S",50
112,Ribbon,28,"6W",50
112,Rope,29,"7W",50
112,CavaliersHat,30,"4S",50
112,Horn,31,"7W",50
112,SaltCod,32,"4W",50
112,SquidInk,33,"7S",50
112,EssentialDraught,34,"7S",50
112,Jam,35,"2W",50
112,TomatoRelish,36,"3S",50
112,OnionSoup,37,"6S",50
112,Pie,38,"6W",50
112,CornFlakes,39,"3S",50
112,PickledRadish,40,"3W",50
112,IronAxe,41,"7S",50
112,QuartzRing,42,"3W",50
112,PorcelainVase,43,"2W",50
112,VegetableJuice,44,"6S",50
112,PumpkinPudding,45,"2S",50
112,SheepfluffRug,46,"5W",50
112,GardenScythe,47,"7S",50
112,Bed,48,"6S",50
112,ScaleFingers,49,"2S",50
112,Crook,50,"4S",50
112,Coral Sword,51,"6S",50
112,Coconut Juice,52,"7W",50
112,Honey,53,"4W",50
112,Seashine Opal,54,"7S",50
112,Dried Flowers,55,"5W",50
112,Powdered Paprika,56,"4S",50
112,Cawl Cennin,57,"3W",50
112,Isloaf,58,"2W",50
112,Popoto Salad,59,"6W",50
112,Dressing,60,"3S",50
112,Stove,61,"2S",50
112,Lantern,62,"5S",50
112,Natron,63,"7S",50
112,Bouillabaisse,64,"3S",50
112,Fossil Display,65,"7W",50
112,Bathtub,66,"6W",50
112,Spectacles,67,"4W",50
112,Cooling Glass,68,"5S",50
112,Runner Bean Saute,69,"3W",50
112,Beet Soup,70,"6S",50
112,Imam Bayildi,71,"4S",50
112,Pickled Zucchini,72,"5W",50
112,Serving Dish,73,"2W",50
112,Grinding Wheel,74,"2S",50
112,Tathlums,75,"5W",50
112,Gold Hairpin,76,"6W",50
112,Mammet Award,77,"2W",50
112,Fruit Punch,78,"7W",50
112,Sweet Popoto Pie,79,"4W",50
112,Peperoncino,80,"2S",50
112,Buffalo Bean Salad,81,"5S",50
113,Potion,1,"6W",74
113,Firesand,2,"4S",74
113,WoodenChair,3,"6W",74
113,GrilledClam,4,"7S",74
113,Necklace,5,"5W",74
113,CoralRing,6,"5W",74
113,Barbut,7,"5W",74
113,Macuahuitl,8,"7W",74
113,Sauerkraut,9,"5S",74
113,BakedPumpkin,10,"2S",74
113,Tunic,11,"4W",74
113,CulinaryKnife,12,"3W",74
113,Brush,13,"3W",74
113,BoiledEgg,14,"3S",74
113,Hora,15,"5S",74
113,Earrings,16,"6W",74
113,Butter,17,"3W",74
113,BrickCounter,18,"2S",74
113,BronzeSheep,19,"2W",74
113,GrowthFormula,20,"5S",74
113,GarnetRapier,21,"6S",74
113,SpruceRoundShield,22,"4S",74
113,SharkOil,23,"7W",74
113,SilverEarCuffs,24,"5S",74
113,SweetPopoto,25,"7W",74
113,ParsnipSalad,26,"5W",74
113,Caramels,27,"6S",74
113,Ribbon,28,"2W",74
113,Rope,29,"6S",74
113,CavaliersHat,30,"7S",74
113,Horn,31,"2S",74
113,SaltCod,32,"7S",74
113,SquidInk,33,"7S",74
113,EssentialDraught,34,"4W",74
113,Jam,35,"4W",74
113,TomatoRelish,36,"6S",74
113,OnionSoup,37,"6W",74
113,Pie,38,"7S",74
113,CornFlakes,39,"7W",74
113,PickledRadish,40,"2W",74
113,IronAxe,41,"2S",74
113,QuartzRing,42,"2W",74
113,PorcelainVase,43,"3S",74
113,VegetableJuice,44,"7W",74
113,PumpkinPudding,45,"3W",74
113,SheepfluffRug,46,"4S",74
113,GardenScythe,47,"3S",74
113,Bed,48,"3S",74
113,ScaleFingers,49,"4S",74
113,Crook,50,"4W",74
113,Coral Sword,51,"5S",74
113,Coconut Juice,52,"7W",74
113,Honey,53,"4S",74
113,Seashine Opal,54,"4W",74
113,Dried Flowers,55,"2W",74
113,Powdered Paprika,56,"3W",74
113,Cawl Cennin,57,"2S",74
113,Isloaf,58,"6W",74
113,Popoto Salad,59,"5W",74
113,Dressing,60,"3S",74
113,Stove,61,"7S",74
113,Lantern,62,"6S",74
113,Natron,63,"4W",74
113,Bouillabaisse,64,"2W",74
113,Fossil Display,65,"7S",74
113,Bathtub,66,"4S",74
113,Spectacles,67,"5S",74
113,Cooling Glass,68,"2S",74
113,Runner Bean Saute,69,"7W",74
113,Beet Soup,70,"6W",74
113,Imam Bayildi,71,"6S",74
113,Pickled Zucchini,72,"3S",74
113,Serving Dish,73,"3W",74
113,Grinding Wheel,74,"5W",74
113,Tathlums,75,"5W",74
113,Gold Hairpin,76,"5S",74
113,Mammet Award,77,"7W",74
113,Fruit Punch,78,"3S",74
113,Sweet Popoto Pie,79,"2S",74
113,Peperoncino,80,"6W",74
113,Buffalo Bean Salad,81,"7S",74
114,Potion,1,"5S",46
114,Firesand,2,"4S",46
114,WoodenChair,3,"4W",46
114,GrilledClam,4,"5W",46
114,Necklace,5,"6S",46
114,CoralRing,6,"7W",46
114,Barbut,7,"2W",46
114,Macuahuitl,8,"3W",46
114,Sauerkraut,9,"3W",46
114,BakedPumpkin,10,"3W",46
114,Tunic,11,"5W",46
114,CulinaryKnife,12,"5S",46
114,Brush,13,"4S",46
114,BoiledEgg,14,"2S",46
114,Hora,15,"7W",46
114,Earrings,16,"4S",46
114,Butter,17,"4W",46
114,BrickCounter,18,"4S",46
114,BronzeSheep,19,"2W",46
114,GrowthFormula,20,"6W",46
114,GarnetRapier,21,"2S",46
114,SpruceRoundShield,22,"5S",46
114,SharkOil,23,"3S",46
114,SilverEarCuffs,24,"7W",46
114,SweetPopoto,25,"7W",46
114,ParsnipSalad,26,"3S",46
114,Caramels,27,"6S",46
114,Ribbon,28,"7S",46
114,Rope,29,"3S",46
114,CavaliersHat,30,"5S",46
114,Horn,31,"5W",46
114,SaltCod,32,"6S",46
114,SquidInk,33,"4W",46
114,EssentialDraught,34,"2S",46
114,Jam,35,"7S",46
114,TomatoRelish,36,"6W",46
114,OnionSoup,37,"5W",46
114,Pie,38,"6W",46
114,CornFlakes,39,"2W",46
114,PickledRadish,40,"2W",46
114,IronAxe,41,"3W",46
114,QuartzRing,42,"2S",46
114,PorcelainVase,43,"7W",46
114,VegetableJuice,44,"3S",46
114,PumpkinPudding,45,"7S",46
114,SheepfluffRug,46,"6W",46
114,GardenScythe,47,"6S",46
114,Bed,48,"4W",46
114,ScaleFingers,49,"7S",46
114,Crook,50,"7S",46
114,Coral Sword,51,"5W",46
114,Coconut Juice,52,"4W",46
114,Honey,53,"7W",46
114,Seashine Opal,54,"5S",46
114,Dried Flowers,55,"6S",46
114,Powdered Paprika,56,"6W",46
114,Cawl Cennin,57,"3W",46
114,Isloaf,58,"2S",46
114,Popoto Salad,59,"4S",46
114,Dressing,60,"2W",46
114,Stove,61,"7S",46
114,Lantern,62,"3S",46
114,Natron,63,"2W",46
114,Bouillabaisse,64,"5S",46
114,Fossil Display,65,"5W",46
114,Bathtub,66,"7S",46
114,Spectacles,67,"4S",46
114,Cooling Glass,68,"4W",46
114,Runner Bean Saute,69,"6W",46
114,Beet Soup,70,"3S",46
114,Imam Bayildi,71,"3W",46
114,Pickled Zucchini,72,"7W",46
114,Serving Dish,73,"2S",46
114,Grinding Wheel,74,"6S",46
114,Tathlums,75,"5S",46
114,Gold Hairpin,76,"4W",46
114,Mammet Award,77,"6S",46
114,Fruit Punch,78,"6W",46
114,Sweet Popoto Pie,79,"7S",46
114,Peperoncino,80,"3S",46
114,Buffalo Bean Salad,81,"2W",46
115,Potion,1,"4W",88
115,Firesand,2,"2W",88
115,WoodenChair,3,"2S",88
115,GrilledClam,4,"5S",88
115,Necklace,5,"7S",88
115,CoralRing,6,"3W",88
115,Barbut,7,"7W",88
115,Macuahuitl,8,"6S",88
115,Sauerkraut,9,"2S",88
115,BakedPumpkin,10,"6S",88
115,Tunic,11,"3S",88
115,CulinaryKnife,12,"5W",88
115,Brush,13,"3W",88
115,BoiledEgg,14,"3S",88
115,Hora,15,"6S",88
115,Earrings,16,"4W",88
115,Butter,17,"2S",88
115,BrickCounter,18,"2W",88
115,BronzeSheep,19,"6W",88
115,GrowthFormula,20,"3S",88
115,GarnetRapier,21,"3S",88
115,SpruceRoundShield,22,"5S",88
115,SharkOil,23,"5W",88
115,SilverEarCuffs,24,"4S",88
115,SweetPopoto,25,"5S",88
115,ParsnipSalad,26,"7S",88
115,Caramels,27,"7W",88
115,Ribbon,28,"7S",88
115,Rope,29,"4S",88
115,CavaliersHat,30,"4S",88
115,Horn,31,"6W",88
115,SaltCod,32,"7S",88
115,SquidInk,33,"2W",88
115,EssentialDraught,34,"3W",88
115,Jam,35,"2W",88
115,TomatoRelish,36,"5W",88
115,OnionSoup,37,"7S",88
115,Pie,38,"4S",88
115,CornFlakes,39,"5S",88
115,PickledRadish,40,"5W",88
115,IronAxe,41,"6W",88
115,QuartzRing,42,"6W",88
115,PorcelainVase,43,"7W",88
115,VegetableJuice,44,"6S",88
115,PumpkinPudding,45,"7W",88
115,SheepfluffRug,46,"4W",88
115,GardenScythe,47,"4W",88
115,Bed,48,"2S",88
115,ScaleFingers,49,"3W",88
115,Crook,50,"7W",88
115,Coral Sword,51,"5W",88
115,Coconut Juice,52,"6W",88
115,Honey,53,"7W",88
115,Seashine Opal,54,"2S",88
115,Dried Flowers,55,"7S",88
115,Powdered Paprika,56,"5S",88
115,Cawl Cennin,57,"2W",88
115,Isloaf,58,"4S",88
115,Popoto Salad,59,"4W",88
115,Dressing,60,"6S",88
115,Stove,61,"3W",88
115,Lantern,62,"3S",88
115,Natron,63,"4W",88
115,Bouillabaisse,64,"3W",88
115,Fossil Display,65,"2W",88
115,Bathtub,66,"3S",88
115,Spectacles,67,"2S",88
115,Cooling Glass,68,"6S",88
115,Runner Bean Saute,69,"7W",88
115,Beet Soup,70,"7S",88
115,Imam Bayildi,71,"5W",88
115,Pickled Zucchini,72,"5S",88
115,Serving Dish,73,"6W",88
115,Grinding Wheel,74,"4S",88
115,Tathlums,75,"4S",88
115,Gold Hairpin,76,"5W",88
115,Mammet Award,77,"7S",88
115,Fruit Punch,78,"5S",88
115,Sweet Popoto Pie,79,"2S",88
115,Peperoncino,80,"3S",88
115,Buffalo Bean Salad,81,"7W",88
116,Potion,1,"7W",21
116,Firesand,2,"7S",21
116,WoodenChair,3,"5W",21
116,GrilledClam,4,"3W",21
116,Necklace,5,"3S",21
116,CoralRing,6,"2S",21
116,Barbut,7,"4W",21
116,Macuahuitl,8,"2S",21
116,Sauerkraut,9,"6S",21
116,BakedPumpkin,10,"2W",21
116,Tunic,11,"2W",21
116,CulinaryKnife,12,"4S",21
116,Brush,13,"3S",21
116,BoiledEgg,14,"7S",21
116,Hora,15,"2W",21
116,Earrings,16,"6S",21
116,Butter,17,"5S",21
116,BrickCounter,18,"5S",21
116,BronzeSheep,19,"3S",21
116,GrowthFormula,20,"7S",21
116,GarnetRapier,21,"4W",21
116,SpruceRoundShield,22,"7S",21
116,SharkOil,23,"2W",21
116,SilverEarCuffs,24,"2S",21
116,SweetPopoto,25,"3S",21
116,ParsnipSalad,26,"5S",21
116,Caramels,27,"4S",21
116,Ribbon,28,"3W",21
116,Rope,29,"2S",21
116,CavaliersHat,30,"7W",21
116,Horn,31,"5W",21
116,SaltCod,32,"7W",21
116,SquidInk,33,"6W",21
116,EssentialDraught,34,"3W",21
116,Jam,35,"3W",21
116,TomatoRelish,36,"5S",21
116,OnionSoup,37,"4S",21
116,Pie,38,"6W",21
116,CornFlakes,39,"6S",21
116,PickledRadish,40,"4W",21
116,IronAxe,41,"7W",21
116,QuartzRing,42,"4S",21
116,PorcelainVase,43,"6S",21
116,VegetableJuice,44,"6W",21
116,PumpkinPudding,45,"4W",21
116,SheepfluffRug,46,"5W",21
116,GardenScythe,47,"7W",21
116,Bed,48,"5W",21
116,ScaleFingers,49,"7S",21
116,Crook,50,"6W",21
116,Coral Sword,51,"7W",21
116,Coconut Juice,52,"2S",21
116,Honey,53,"2W",21
116,Seashine Opal,54,"5S",21
116,Dried Flowers,55,"7S",21
116,Powdered Paprika,56,"6W",21
116,Cawl Cennin,57,"4W",21
116,Isloaf,58,"4S",21
116,Popoto Salad,59,"5W",21
116,Dressing,60,"3S",21
116,Stove,61,"6S",21
116,Lantern,62,"3W",21
116,Natron,63,"4W",21
116,Bouillabaisse,64,"3W",21
116,Fossil Display,65,"6W",21
116,Bathtub,66,"5W",21
116,Spectacles,67,"5S",21
116,Cooling Glass,68,"7W",21
116,Runner Bean Saute,69,"2W",21
116,Beet Soup,70,"7S",21
116,Imam Bayildi,71,"2S",21
116,Pickled Zucchini,72,"3S",21
116,Serving Dish,73,"6S",21
116,Grinding Wheel,74,"4S",21
116,Tathlums,75,"3W",21
116,Gold Hairpin,76,"7S",21
116,Mammet Award,77,"4S",21
116,Fruit Punch,78,"3S",21
116,Sweet Popoto Pie,79,"7W",21
116,Peperoncino,80,"6S",21
116,Buffalo Bean Salad,81,"5W",21
117,Potion,1,"7S",22
117,Firesand,2,"2S",22
117,WoodenChair,3,"4W",22
117,GrilledClam,4,"7S",22
117,Necklace,5,"5W",22
117,CoralRing,6,"3S",22
117,Barbut,7,"4S",22
117,Macuahuitl,8,"2S",22
117,Sauerkraut,9,"5S",22
117,BakedPumpkin,10,"6W",22
117,Tunic,11,"3W",22
117,CulinaryKnife,12,"6S",22
117,Brush,13,"2S",22
117,BoiledEgg,14,"3W",22
117,Hora,15,"7W",22
117,Earrings,16,"7S",22
117,Butter,17,"5S",22
117,BrickCounter,18,"6S",22
117,BronzeSheep,19,"6W",22
117,GrowthFormula,20,"2W",22
117,GarnetRapier,21,"7W",22
117,SpruceRoundShield,22,"2S",22
117,SharkOil,23,"7W",22
117,SilverEarCuffs,24,"4W",22
117,SweetPopoto,25,"6S",22
117,ParsnipSalad,26,"4S",22
117,Caramels,27,"5S",22
117,Ribbon,28,"2W",22
117,Rope,29,"5W",22
117,CavaliersHat,30,"2W",22
117,Horn,31,"4W",22
117,SaltCod,32,"6W",22
117,SquidInk,33,"4S",22
117,EssentialDraught,34,"6S",22
117,Jam,35,"5W",22
117,TomatoRelish,36,"7S",22
117,OnionSoup,37,"6W",22
117,Pie,38,"5W",22
117,CornFlakes,39,"3S",22
117,PickledRadish,40,"3S",22
117,IronAxe,41,"5S",22
117,QuartzRing,42,"7W",22
117,PorcelainVase,43,"7W",22
117,VegetableJuice,44,"7S",22
117,PumpkinPudding,45,"3W",22
117,SheepfluffRug,46,"4S",22
117,GardenScythe,47,"3W",22
117,Bed,48,"3S",22
117,ScaleFingers,49,"2W",22
117,Crook,50,"4W",22
117,Coral Sword,51,"7W",22
117,Coconut Juice,52,"4S",22
117,Honey,53,"3S",22
117,Seashine Opal,54,"2W",22
117,Dried Flowers,55,"4W",22
117,Powdered Paprika,56,"3W",22
117,Cawl Cennin,57,"6S",22
117,Isloaf,58,"5W",22
117,Popoto Salad,59,"2S",22
117,Dressing,60,"7S",22
117,Stove,61,"5S",22
117,Lantern,62,"6W",22
117,Natron,63,"2S",22
117,Bouillabaisse,64,"4W",22
117,Fossil Display,65,"2W",22
117,Bathtub,66,"7W",22
117,Spectacles,67,"5W",22
117,Cooling Glass,68,"3S",22
117,Runner Bean Saute,69,"5S",22
117,Beet Soup,70,"3W",22
117,Imam Bayildi,71,"6W",22
117,Pickled Zucchini,72,"7S",22
117,Serving Dish,73,"4S",22
117,Grinding Wheel,74,"6S",22
117,Tathlums,75,"4S",22
117,Gold Hairpin,76,"5W",22
117,Mammet Award,77,"3W",22
117,Fruit Punch,78,"7S",22
117,Sweet Popoto Pie,79,"2S",22
117,Peperoncino,80,"7W",22
117,Buffalo Bean Salad,81,"6S",22
118,Potion,1,"6W",75
118,Firesand,2,"6W",75
118,WoodenChair,3,"7W",75
118,GrilledClam,4,"3W",75
118,Necklace,5,"5S",75
118,CoralRing,6,"3S",75
118,Barbut,7,"5S",75
118,Macuahuitl,8,"4S",75
118,Sauerkraut,9,"5W",75
118,BakedPumpkin,10,"6W",75
118,Tunic,11,"2W",75
118,CulinaryKnife,12,"6S",75
118,Brush,13,"7S",75
118,BoiledEgg,14,"6S",75
118,Hora,15,"4S",75
118,Earrings,16,"6W",75
118,Butter,17,"2W",75
118,BrickCounter,18,"7W",75
118,BronzeSheep,19,"2S",75
118,GrowthFormula,20,"7S",75
118,GarnetRapier,21,"2S",75
118,SpruceRoundShield,22,"5W",75
118,SharkOil,23,"3S",75
118,SilverEarCuffs,24,"2W",75
118,SweetPopoto,25,"5S",75
118,ParsnipSalad,26,"7W",75
118,Caramels,27,"3W",75
118,Ribbon,28,"4S",75
118,Rope,29,"7S",75
118,CavaliersHat,30,"3S",75
118,Horn,31,"4W",75
118,SaltCod,32,"7S",75
118,SquidInk,33,"5S",75
118,EssentialDraught,34,"2W",75
118,Jam,35,"2S",75
118,TomatoRelish,36,"4W",75
118,OnionSoup,37,"3S",75
118,Pie,38,"5W",75
118,CornFlakes,39,"5W",75
118,PickledRadish,40,"4S",75
118,IronAxe,41,"4W",75
118,QuartzRing,42,"2S",75
118,PorcelainVase,43,"7W",75
118,VegetableJuice,44,"7W",75
118,PumpkinPudding,45,"6S",75
118,SheepfluffRug,46,"3W",75
118,GardenScythe,47,"4W",75
118,Bed,48,"7S",75
118,ScaleFingers,49,"3W",75
118,Crook,50,"6S",75
118,Coral Sword,51,"5W",75
118,Coconut Juice,52,"7W",75
118,Honey,53,"6S",75
118,Seashine Opal,54,"4W",75
118,Dried Flowers,55,"7S",75
118,Powdered Paprika,56,"2W",75
118,Cawl Cennin,57,"2S",75
118,Isloaf,58,"5S",75
118,Popoto Salad,59,"3W",75
118,Dressing,60,"6W",75
118,Stove,61,"3S",75
118,Lantern,62,"4S",75
118,Natron,63,"3W",75
118,Bouillabaisse,64,"6S",75
118,Fossil Display,65,"4S",75
118,Bathtub,66,"2W",75
118,Spectacles,67,"7S",75
118,Cooling Glass,68,"2S",75
118,Runner Bean Saute,69,"3S",75
118,Beet Soup,70,"4W",75
118,Imam Bayildi,71,"5W",75
118,Pickled Zucchini,72,"5S",75
118,Serving Dish,73,"6W",75
118,Grinding Wheel,74,"7W",75
118,Tathlums,75,"6S",75
118,Gold Hairpin,76,"4S",75
118,Mammet Award,77,"7S",75
118,Fruit Punch,78,"2W",75
118,Sweet Popoto Pie,79,"6W",75
118,Peperoncino,80,"5S",75
118,Buffalo Bean Salad,81,"7W",75
119,Potion,1,"6W",11
119,Firesand,2,"5W",11
119,WoodenChair,3,"2S",11
119,GrilledClam,4,"2S",11
119,Necklace,5,"4W",11
119,CoralRing,6,"3W",11
119,Barbut,7,"2S",11
119,Macuahuitl,8,"2W",11
119,Sauerkraut,9,"7W",11
119,BakedPumpkin,10,"2W",11
119,Tunic,11,"4W",11
119,CulinaryKnife,12,"5W",11
119,Brush,13,"6W",11
119,BoiledEgg,14,"5S",11
119,Hora,15,"3W",11
119,Earrings,16,"2W",11
119,Butter,17,"3W",11
